Pincodes,location_risk_weight,location_band,District/City, GEO_Portfolio_PL_Index 
453441,5,3,Indore,0.513662455
453446,6,4,Indore,0.669195967
453551,8,7,Indore,1.030318885
453661,15,9,Indore,1.686090093
453771,8,7,Indore,1.002489567
454001,10,8,Dhar,1.341728622
454111,6,4,Dhar,0.765236714
454116,3,2,Dhar,0.35766765
454221,6,4,Dhar,0.739529414
454331,15,9,Dhar,1.522281435
454335,15,9,Dhar,1.603389545
454350,15,9,Dhar,1.98460843
454365,3,2,Dhar,0.315194123
454441,7,6,Dhar,0.872978189
454446,6,4,Dhar,0.720379424
454449,8,7,Dhar,1.027207398
454552,8,7,Dhar,1.010822957
454660,7,6,Dhar,0.836197772
454665,15,9,Dhar,2.143336944
454773,8,7,Dhar,1.096826308
454774,8,7,Dhar,1.045588879
454775,15,9,Dhar,1.729099341
455001,15,9,Dewas,1.636970033
455115,2,1,Dewas,0.036363006
455116,3,2,Dewas,0.313933343
455118,15,9,Dewas,1.821145494
455223,5,3,Dewas,0.499622344
455227,15,9,Dewas,1.561384975
455332,3,2,Dewas,0.298120319
455336,8,7,Dewas,1.174736462
455440,2,1,Dewas,0.038582164
456001,15,9,Ujjain,2.07386234
456006,10,8,Ujjain,1.241477284
456010,8,7,Ujjain,1.065952576
456221,2,1,Ujjain,0.038412155
456222,2,1,Ujjain,0.036636974
456224,15,9,Ujjain,1.921353739
456331,20,10,Ujjain,3.45591713
456335,8,7,Ujjain,1.053914542
456440,3,2,Ujjain,0.258202906
456441,20,10,Ujjain,3.725673207
456443,6,4,Ujjain,0.739670557
456550,20,10,Ujjain,2.218644324
456664,20,10,Ujjain,2.780133805
456665,8,7,Ujjain,1.046400063
456770,10,8,Ujjain,1.30852885
456771,3,2,Ujjain,0.348702692
457001,7,6,Ratlam,0.8982781
457114,8,7,Ratlam,1.112617835
457118,6,4,Ratlam,0.826568723
457226,5,3,Ratlam,0.426422831
457331,3,2,Ratlam,0.359738607
457550,6,4,Ratlam,0.565367144
457555,6,4,Ratlam,0.760291344
457661,6,4,Jhabua,0.599284367
457772,2,1,Jhabua,0
457773,2,1,Jhabua,0.018673276
457777,15,9,Jhabua,1.649419511
457779,5,3,Jhabua,0.402162899
457887,6,4,Jhabua,0.808587722
457990,6,4,Jhabua,0.742347536
457993,6,4,Jhabua,0.765775807
458001,6,4,Mandsaur,0.641575095
458002,8,7,Mandsaur,1.065687751
458110,3,2,Neemuch,0.373894993
458118,8,7,Neemuch,1.028423998
458220,6,4,Neemuch,0.69877464
458228,6,4,Neemuch,0.554339279
458330,6,4,Neemuch,0.548405896
458339,3,2,Mandsaur,0.389565932
458441,3,2,Neemuch,0.353088872
458470,6,4,Neemuch,0.767722667
458553,10,8,Mandsaur,1.33624886
458664,2,1,Mandsaur,0.193466821
458667,6,4,Mandsaur,0.602442278
458775,3,2,Mandsaur,0.223768989
458880,3,2,Mandsaur,0.394460886
458883,2,1,Mandsaur,0.156112808
458888,3,2,Mandsaur,0.275064303
458990,6,4,Mandsaur,0.563066948
460001,6,4,Betul,0.786826373
460110,8,7,Betul,0.999770441
460220,3,2,Betul,0.241900129
460330,8,7,Betul,0.984283259
460440,3,2,Betul,0.358477529
460447,3,2,Betul,0.3410731
460449,2,1,Betul,0.117716367
460551,3,2,Betul,0.282829232
460553,3,2,Betul,0.242852984
460661,8,7,Betul,0.998708871
460665,5,3,Betul,0.541934401
461001,6,4,Hoshangabad,0.787688396
461005,3,2,Hoshangabad,0.359074103
461111,7,6,Hoshangabad,0.8365191
461115,2,1,Hoshangabad,0.151285177
461122,2,1,Hoshangabad,0.216119257
461221,6,4,Hoshangabad,0.809453028
461223,3,2,Hoshangabad,0.393847497
461228,3,2,Harda,0.269842856
461331,6,4,Hoshangabad,0.583423178
461441,5,3,Hoshangabad,0.49774294
461661,5,3,Hoshangabad,0.481676449
461668,6,4,Hoshangabad,0.584597379
461771,6,4,Hoshangabad,0.82878197
461775,5,3,Hoshangabad,0.490255971
461881,3,2,Hoshangabad,0.245425471
461990,6,4,Hoshangabad,0.591368344
462001,15,9,Bhopal,1.632473075
462002,10,8,Bhopal,1.374409798
462003,6,4,Bhopal,0.665367806
462004,3,2,Bhopal,0.273434812
462008,6,4,Bhopal,0.811832626
462010,8,7,Bhopal,1.008784564
462011,6,4,Bhopal,0.654019869
462013,7,6,Bhopal,0.963663827
462016,6,4,Bhopal,0.738509996
462018,10,8,Bhopal,1.207220394
462021,7,6,Bhopal,0.973800076
462022,6,4,Bhopal,0.779876191
462023,6,4,Bhopal,0.679359185
462024,10,8,Bhopal,1.33259572
462026,6,4,Bhopal,0.695673382
462030,8,7,Bhopal,1.045750632
462031,3,2,Bhopal,0.263886616
462032,7,6,Bhopal,0.926410417
462036,8,7,Bhopal,1.00125429
462038,5,3,Bhopal,0.407781406
462039,3,2,Bhopal,0.250446925
462041,8,7,Bhopal,1.083707319
462042,7,6,Bhopal,0.854561076
462043,3,2,Bhopal,0.357804063
462044,6,4,Bhopal,0.736608157
462045,3,2,Bhopal,0.323930346
462046,15,9,Bhopal,1.544324825
462047,15,9,Bhopal,1.928899744
462101,2,1,Bhopal,0.042342637
463106,3,2,Bhopal,0.385095877
464001,6,4,Vidisha,0.786940304
464111,2,1,Vidisha,0.06359871
464114,2,1,Vidisha,0.076947906
464220,3,2,Vidisha,0.352655256
464221,5,3,Vidisha,0.517442246
464224,7,6,Vidisha,0.956037473
464228,7,6,Vidisha,0.923390341
464258,5,3,Vidisha,0.459842916
464331,20,10,Vidisha,2.882831092
464551,6,4,Raisen,0.701079979
464651,2,1,Raisen,0.064372187
464661,6,4,Raisen,0.642295163
464665,3,2,Raisen,0.241399362
464668,6,4,Raisen,0.821065253
464672,2,1,Raisen,0.174832607
464770,2,1,Raisen,0.07046373
464774,2,1,Raisen,0.090728123
464881,5,3,Raisen,0.435007322
464884,3,2,Raisen,0.339170399
464886,3,2,Raisen,0.245572402
464990,3,2,Raisen,0.292073732
464993,20,10,Raisen,2.586115468
465001,8,7,Shajapur,0.988143003
465106,3,2,Shajapur,0.331182183
465110,3,2,Shajapur,0.370205891
465116,2,1,Shajapur,0.047156623
465223,2,1,Shajapur,0.0168173
465226,2,1,Shajapur,0.02010038
465230,7,6,Shajapur,0.968603069
465331,2,1,Shajapur,0.203034909
465333,2,1,Shajapur,0.167204829
465337,2,1,Shajapur,0.131436174
465441,6,4,Shajapur,0.807906479
465445,6,4,Shajapur,0.614939405
465447,6,4,Shajapur,0.758596381
465449,6,4,Shajapur,0.557819091
465550,6,4,Shajapur,0.694070316
465661,8,7,Rajgarh,1.119343826
465667,2,1,Rajgarh,0.172363773
465669,6,4,Rajgarh,0.621922288
465674,6,4,Rajgarh,0.732658092
465679,3,2,Rajgarh,0.37250208
465680,2,1,Rajgarh,0
465683,5,3,Rajgarh,0.468440558
465685,6,4,Rajgarh,0.711166557
465687,5,3,Rajgarh,0.45248157
465691,2,1,Rajgarh,0.186357537
465693,15,9,Rajgarh,1.594295523
465697,5,3,Rajgarh,0.423602963
466001,10,8,Sehore,1.189552781
466111,15,9,Sehore,1.789091493
466114,3,2,Sehore,0.32023167
466115,15,9,Sehore,1.595976472
466116,6,4,Sehore,0.560936178
466331,6,4,Sehore,0.600574588
466445,5,3,Sehore,0.449055263
466446,6,4,Sehore,0.673559743
466651,15,9,Sehore,1.505351644
466661,2,1,Sehore,0.016933133
470001,6,4,Sagar,0.640419596
470002,6,4,Sagar,0.81885561
470003,2,1,Sagar,0.039598982
470004,7,6,Sagar,0.836593022
470113,6,4,Sagar,0.574574314
470117,5,3,Sagar,0.406723284
470119,20,10,Sagar,2.620189012
470125,20,10,Sagar,2.209950938
470226,10,8,Sagar,1.400332936
470227,15,9,Sagar,1.725112521
470228,7,6,Sagar,0.876828982
470229,5,3,Sagar,0.497191082
470235,20,10,Sagar,5.079425397
470335,10,8,Sagar,1.228844871
470339,15,9,Sagar,1.658473053
470441,5,3,Sagar,0.406489423
470442,10,8,Sagar,1.222520429
470661,8,7,Damoh,1.01300519
470662,3,2,Damoh,0.324736296
470666,5,3,Damoh,0.506749537
470673,7,6,Damoh,0.838086947
470675,5,3,Damoh,0.457820745
470771,5,3,Damoh,0.485856075
470772,10,8,Damoh,1.422004095
470775,5,3,Damoh,0.473301292
470880,15,9,Damoh,1.829348307
470881,15,9,Damoh,1.897325287
471001,6,4,Chhatarpur,0.764125668
471111,3,2,Chhatarpur,0.273261959
471201,3,2,Chhatarpur,0.249173032
471311,15,9,Chhatarpur,1.830790329
471318,3,2,Chhatarpur,0.394821275
471405,8,7,Chhatarpur,0.989118352
471515,6,4,Chhatarpur,0.643103466
471525,6,4,Chhatarpur,0.626037112
471606,3,2,Chhatarpur,0.317790972
471625,2,1,Chhatarpur,0.069480516
472001,7,6,Tikamgarh,0.84972426
472111,6,4,Tikamgarh,0.583896459
472118,5,3,Tikamgarh,0.536048683
472221,5,3,Tikamgarh,0.526912744
472246,10,8,Tikamgarh,1.188392636
472331,2,1,Tikamgarh,0.146132403
472336,3,2,Tikamgarh,0.38357885
472442,6,4,Tikamgarh,0.820094333
473001,7,6,Guna,0.934173254
473101,6,4,Guna,0.695061629
473105,3,2,Guna,0.357053138
473111,5,3,Guna,0.509846168
473112,6,4,Guna,0.805460373
473115,6,4,Guna,0.688768388
473118,2,1,Guna,0.165372096
473222,6,4,Guna,0.602626911
473226,6,4,Guna,0.760369017
473287,7,6,Guna,0.979314518
473331,3,2,Ashoknagar,0.392084264
473335,3,2,Ashoknagar,0.221607413
473443,2,1,Ashoknagar,0.205781736
473446,7,6,Ashoknagar,0.837286016
473551,7,6,Shivpuri,0.905999798
473660,3,2,Shivpuri,0.386481842
473770,5,3,Shivpuri,0.410760744
473775,3,2,Shivpuri,0.326056686
473880,6,4,Shivpuri,0.696389547
473885,7,6,Shivpuri,0.943304614
473990,20,10,Shivpuri,2.301095146
473995,8,7,Shivpuri,1.067519867
474001,8,7,Gwalior,1.037864673
474002,6,4,Gwalior,0.66380264
474003,6,4,Gwalior,0.677387284
474004,3,2,Gwalior,0.37518952
474005,6,4,Gwalior,0.835498344
474006,3,2,Gwalior,0.37490681
474009,6,4,Gwalior,0.833024762
474010,10,8,Gwalior,1.370363138
474011,5,3,Gwalior,0.505374721
474012,6,4,Gwalior,0.669129758
474020,6,4,Gwalior,0.827061927
475001,5,3,Gwalior,0.422654779
475005,6,4,Gwalior,0.761488078
475110,8,7,Gwalior,1.087313307
475115,3,2,Gwalior,0.256122563
475220,5,3,Gwalior,0.449991383
475335,6,4,Datia,0.70071378
475661,7,6,Datia,0.919348729
475675,2,1,Datia,0
475682,2,1,Datia,0.186269712
476001,6,4,Morena,0.570119826
476111,7,6,Morena,0.888944955
476115,3,2,Morena,0.359578942
476221,6,4,Morena,0.750841524
476224,10,8,Morena,1.330508507
476229,8,7,Morena,1.186074112
476332,3,2,Sheopur,0.367142008
476337,7,6,Sheopur,0.950183988
476339,2,1,Sheopur,0.059871669
476444,2,1,Morena,0.191366746
477001,5,3,Bhind,0.399898648
477111,10,8,Bhind,1.211430275
477116,7,6,Bhind,0.868878174
477117,15,9,Bhind,1.79488312
477222,20,10,Bhind,3.07546953
477335,2,1,Bhind,0.016444797
477441,5,3,Bhind,0.445241075
477445,6,4,Bhind,0.579359961
477449,5,3,Bhind,0.53149224
477555,2,1,Bhind,0
477557,10,8,Bhind,1.199915724
477660,6,4,Bhind,0.765754507
480001,7,6,Chhindwara,0.861631037
480002,6,4,Chhindwara,0.628222072
480106,5,3,Chhindwara,0.404356462
480107,3,2,Chhindwara,0.338979045
480108,15,9,Chhindwara,1.900367927
480111,6,4,Chhindwara,0.69969664
480115,5,3,Chhindwara,0.426064091
480221,8,7,Chhindwara,1.143883205
480224,20,10,Chhindwara,3.55972739
480331,7,6,Chhindwara,0.878328586
480334,6,4,Chhindwara,0.634536063
480441,8,7,Chhindwara,1.035327203
480447,6,4,Chhindwara,0.58943467
480449,10,8,Chhindwara,1.345751749
480551,3,2,Chhindwara,0.238851948
480554,2,1,Chhindwara,0
480555,3,2,Chhindwara,0.297260186
480557,6,4,Chhindwara,0.621701474
480559,7,6,Chhindwara,0.893614318
480661,15,9,Seoni,1.657925889
480667,3,2,Seoni,0.280994299
480880,2,1,Seoni,0
480884,6,4,Seoni,0.561921731
480886,10,8,Seoni,1.36395239
480990,20,10,Seoni,4.331107777
480994,20,10,Seoni,3.075892127
480997,5,3,Seoni,0.528065786
481001,6,4,Balaghat,0.76743688
481051,8,7,Balaghat,1.156988228
481102,5,3,Balaghat,0.506295899
481111,15,9,Balaghat,1.531901741
481115,5,3,Balaghat,0.498864897
481116,10,8,Balaghat,1.25497272
481222,15,9,Balaghat,1.899974621
481226,3,2,Balaghat,0.228722398
481331,7,6,Balaghat,0.891280627
481332,2,1,Balaghat,0.014517959
481335,6,4,Balaghat,0.596508142
481337,7,6,Balaghat,0.891445921
481441,15,9,Balaghat,1.833938208
481445,5,3,Balaghat,0.410292701
481449,3,2,Balaghat,0.35424016
481551,6,4,Balaghat,0.60693311
481661,6,4,Mandla,0.701089932
481662,8,7,Mandla,1.106847992
481665,2,1,Mandla,0.072315288
481666,5,3,Mandla,0.488755063
481672,3,2,Dindori,0.33523562
481771,3,2,Mandla,0.245238719
481776,7,6,Mandla,0.959398809
481880,8,7,Dindori,1.100141721
481882,8,7,Dindori,1.025955553
481885,5,3,Mandla,0.543029448
481990,7,6,Dindori,0.884049198
481993,6,4,Mandla,0.652840686
481995,5,3,Mandla,0.469098028
481996,2,1,Mandla,0
482001,6,4,Jabalpur,0.665906547
482002,8,7,Jabalpur,1.163331234
482003,8,7,Jabalpur,1.157671511
482004,10,8,Jabalpur,1.326456229
482005,7,6,Jabalpur,0.849719465
482008,3,2,Jabalpur,0.304931328
482009,10,8,Jabalpur,1.441813395
482011,8,7,Jabalpur,1.14533741
482020,3,2,Jabalpur,0.373203075
482021,5,3,Jabalpur,0.465657671
482051,8,7,Jabalpur,1.018766421
482056,5,3,Jabalpur,0.486548618
483001,6,4,Jabalpur,0.698654507
483105,15,9,Jabalpur,1.693870991
483110,10,8,Jabalpur,1.39689099
483113,6,4,Jabalpur,0.768120514
483119,2,1,Jabalpur,0.214284762
483220,2,1,Jabalpur,0.200554977
483222,3,2,Katni,0.334404116
483225,5,3,Katni,0.529011604
483330,6,4,Katni,0.726507563
483332,3,2,Katni,0.291373212
483334,5,3,Katni,0.53626822
483336,5,3,Katni,0.443044429
483440,6,4,Katni,0.624555178
483442,6,4,Katni,0.737222591
483501,8,7,Katni,0.995558155
483504,6,4,Katni,0.734466849
483770,5,3,Katni,0.468442541
483773,6,4,Katni,0.715046668
483775,6,4,Katni,0.636733343
483880,2,1,Katni,0.018345661
483990,5,3,Katni,0.468419673
484001,5,3,Shahdol,0.401441996
484110,5,3,Shahdol,0.415630047
484114,2,1,Shahdol,0.198880296
484116,7,6,Anuppur,0.961149527
484117,10,8,Shahdol,1.197970852
484224,5,3,Anuppur,0.533643745
484330,2,1,Anuppur,0.155142189
484334,3,2,Anuppur,0.314426788
484336,5,3,Anuppur,0.51588296
484440,6,4,Anuppur,0.75085969
484444,3,2,Anuppur,0.311487162
484446,6,4,Shahdol,0.561974263
484551,5,3,Umaria,0.476174172
484552,3,2,Umaria,0.366422287
484555,6,4,Umaria,0.717503283
484660,6,4,Umaria,0.691555297
484661,5,3,Umaria,0.529465567
484665,6,4,Umaria,0.700354143
484669,10,8,Shahdol,1.195768119
484770,2,1,Shahdol,0.038555689
484771,6,4,Shahdol,0.593924327
484774,3,2,Shahdol,0.279545763
484776,6,4,Shahdol,0.661197645
484881,2,1,Anuppur,0.117453259
484886,2,1,Anuppur,0.141251235
485001,6,4,Satna,0.687612867
485005,5,3,Satna,0.514793162
485111,3,2,Satna,0.315018986
485115,7,6,Satna,0.912912336
485221,10,8,Satna,1.314090115
485226,20,10,Satna,2.336972317
485331,15,9,Satna,1.888342542
485446,3,2,Satna,0.310085296
485661,10,8,Satna,1.350611809
485666,5,3,Satna,0.478430945
485771,6,4,Satna,0.762421751
485775,6,4,Satna,0.814263863
485881,8,7,Satna,1.013419395
486001,6,4,Rewa,0.552215471
486111,3,2,Rewa,0.387626192
486112,5,3,Rewa,0.419795717
486114,20,10,Rewa,4.00628438
486115,2,1,Rewa,0.022175756
486117,7,6,Rewa,0.908360324
486220,10,8,Rewa,1.427733322
486223,8,7,Rewa,1.062577849
486226,6,4,Rewa,0.802858875
486331,15,9,Rewa,1.59522491
486335,6,4,Rewa,0.558004053
486441,7,6,Rewa,0.965760005
486445,6,4,Rewa,0.597231465
486446,6,4,Rewa,0.697134874
486447,20,10,Rewa,2.548795559
486448,6,4,Rewa,0.745743188
486550,6,4,Rewa,0.713901499
486553,6,4,Rewa,0.699308088
486556,10,8,Rewa,1.40746974
486661,10,8,Sidhi,1.499319219
486669,20,10,Sidhi,3.324380147
486670,15,9,Sidhi,1.625172854
486771,8,7,Sidhi,1.094644955
486775,6,4,Sidhi,0.622332205
486884,6,4,Sidhi,0.679661336
486885,6,4,Singrauli,0.562430033
486886,6,4,Sidhi,0.569892
486887,7,6,Singrauli,0.940127571
486888,3,2,Singrauli,0.338011321
486889,2,1,Singrauli,0.08676786
486890,3,2,Sidhi,0.364738211
486892,6,4,Sidhi,0.667432463
487001,7,6,Narsinghpur,0.84838169
487118,2,1,Narsinghpur,0.165624175
487221,6,4,Narsinghpur,0.795283589
487225,10,8,Narsinghpur,1.204498618
487330,3,2,Narsinghpur,0.22588518
487337,2,1,Narsinghpur,0.143844531
487441,7,6,Narsinghpur,0.854323324
487551,6,4,Narsinghpur,0.578921062
487661,15,9,Narsinghpur,1.585604888
488001,6,4,Panna,0.806954985
488050,7,6,Panna,0.845106121
488220,3,2,Panna,0.290083447
488333,5,3,Panna,0.439513743
488441,6,4,Panna,0.688314525
488442,15,9,Panna,2.0247288
488446,10,8,Panna,1.304206043
488448,3,2,Panna,0.251882056
490001,7,6,Durg,0.888560037
490006,8,7,Durg,1.031260146
490009,5,3,Durg,0.416611794
490011,6,4,Durg,0.820516536
490020,7,6,Durg,0.8550541
490021,8,7,Durg,1.026127633
490022,3,2,Durg,0.268483037
490023,15,9,Durg,1.736856107
490024,2,1,Durg,0.154937662
490025,10,8,Durg,1.486312276
490026,10,8,Durg,1.42939687
490036,3,2,Durg,0.381922079
490042,7,6,Durg,0.891493924
491001,8,7,Durg,1.114886099
491107,6,4,Durg,0.588995595
491111,15,9,Durg,1.673372604
491221,10,8,Durg,1.202698561
491222,5,3,Durg,0.467416519
491223,6,4,Durg,0.669934957
491225,10,8,Durg,1.247287076
491226,5,3,Durg,0.480585762
491227,5,3,Durg,0.417447721
491228,15,9,Durg,1.536902435
491230,2,1,Durg,0.017751643
491331,6,4,Durg,0.635279389
491332,15,9,Durg,1.909988421
491335,8,7,Durg,1.164727256
491337,10,8,Durg,1.362827972
491340,15,9,Durg,1.56529831
491441,7,6,Rajnandgaon,0.871656368
491445,8,7,Rajnandgaon,1.147680451
491557,20,10,Rajnandgaon,4.442854491
491558,2,1,Rajnandgaon,0.157947171
491559,15,9,Kawardha,1.861270994
491661,7,6,Rajnandgaon,0.95536613
491665,8,7,Rajnandgaon,1.047835651
491666,3,2,Rajnandgaon,0.291643813
491771,3,2,Durg,0.336582871
491881,7,6,Rajnandgaon,0.841355193
491885,6,4,Rajnandgaon,0.698084194
491888,6,4,Rajnandgaon,0.792265119
491993,2,1,Durg,0.184052619
491995,7,6,Kawardha,0.931243242
492001,8,7,Raipur,1.179334825
492002,8,7,Raipur,1.060139831
492004,20,10,Raipur,2.880177585
492006,6,4,Raipur,0.831234141
492007,6,4,Raipur,0.690734296
492008,8,7,Raipur,1.023440386
492009,7,6,Raipur,0.959287049
492010,8,7,Raipur,1.077174485
492013,5,3,Raipur,0.50970182
492015,6,4,Raipur,0.781811736
492099,6,4,Raipur,0.665900208
492101,6,4,Raipur,0.774449991
492109,5,3,Raipur,0.500447777
492112,20,10,Raipur,3.588415757
493101,20,10,Raipur,2.453586459
493111,6,4,Raipur,0.713591005
493113,6,4,Raipur,0.683624639
493114,8,7,Raipur,1.185639035
493116,20,10,Raipur,4.662761337
493118,15,9,Raipur,1.560650426
493195,5,3,Raipur,0.397957581
493196,5,3,Raipur,0.457879107
493221,15,9,Raipur,1.821391142
493222,10,8,Raipur,1.234300572
493225,7,6,Raipur,0.94581908
493228,20,10,Raipur,2.552965207
493331,6,4,Raipur,0.583985818
493332,7,6,Raipur,0.919444398
493335,10,8,Raipur,1.257676501
493338,10,8,Raipur,1.307022984
493344,7,6,Raipur,0.89324674
493441,5,3,Raipur,0.413197447
493445,15,9,Mahasamund,1.759539677
493449,10,8,Mahasamund,1.37887603
493526,15,9,Raipur,1.769257969
493551,15,9,Mahasamund,2.041499766
493554,20,10,Mahasamund,2.606776654
493558,10,8,Mahasamund,1.478010011
493559,15,9,Raipur,1.612555038
493661,10,8,Raipur,1.480637843
493662,2,1,Dhamtari,0.02720485
493663,8,7,Dhamtari,0.992427018
493770,8,7,Dhamtari,1.101440912
493773,6,4,Dhamtari,0.762770325
493776,7,6,Dhamtari,0.94961313
493778,20,10,Dhamtari,2.544699974
493881,6,4,Raipur,0.705988585
493885,10,8,Raipur,1.262565101
493888,15,9,Raipur,2.06478388
493889,15,9,Raipur,1.603013035
493890,6,4,Raipur,0.835129633
493992,5,3,Raipur,0.536848361
493996,15,9,Raipur,1.581294668
494001,7,6,Bastar,0.876286796
494005,15,9,Bastar,1.891491259
494010,10,8,Bastar,1.482580065
494111,6,4,Dantewada,0.782034915
494114,15,9,Dantewada,1.699488554
494115,15,9,Dantewada,1.518969151
494221,6,4,Bastar,0.735526866
494222,20,10,Bastar,7.412820197
494223,20,10,Bastar,3.058705898
494224,20,10,Bastar,2.363822927
494226,6,4,Bastar,0.831736167
494228,3,2,Bastar,0.244875326
494230,20,10,Bastar,11.42716736
494331,5,3,Bastar,0.5027553
494333,20,10,Kanker,2.51408167
494334,10,8,Kanker,1.3195655
494335,15,9,Kanker,1.956479854
494336,5,3,Kanker,0.403545932
494337,20,10,Kanker,3.854978847
494347,6,4,Bastar,0.78948821
494441,20,10,Dantewada,2.156866616
494442,10,8,Bastar,1.219903984
494444,7,6,Bijapur(Cgh),0.971793518
494446,8,7,Bijapur(Cgh),1.098581646
494447,10,8,Bijapur(Cgh),1.232499049
494449,15,9,Dantewada,2.081346988
494552,15,9,Dantewada,1.931543083
494553,20,10,Dantewada,4.137442816
494556,6,4,Dantewada,0.584367502
494635,20,10,Kanker,7.272247654
494661,6,4,Narayanpur,0.751020138
494665,3,2,Kanker,0.294591149
494669,5,3,Kanker,0.4883612
494670,15,9,Kanker,1.873095927
494771,20,10,Kanker,2.425569966
494776,8,7,Kanker,1.076381768
494777,6,4,Kanker,0.606423228
495001,6,4,Bilaspur(Cgh),0.712917016
495004,6,4,Bilaspur(Cgh),0.814504882
495006,7,6,Bilaspur(Cgh),0.949521726
495009,6,4,Bilaspur(Cgh),0.580550184
495112,5,3,Bilaspur(Cgh),0.433960831
495113,5,3,Bilaspur(Cgh),0.477419594
495115,6,4,Bilaspur(Cgh),0.724839598
495116,2,1,Bilaspur(Cgh),0.193109996
495117,7,6,Bilaspur(Cgh),0.906934961
495118,7,6,Korba,0.982294841
495119,6,4,Bilaspur(Cgh),0.651296213
495220,15,9,Bilaspur(Cgh),1.634690899
495223,7,6,Bilaspur(Cgh),0.922159866
495224,6,4,Bilaspur(Cgh),0.708055744
495330,7,6,Bilaspur(Cgh),0.905645804
495334,6,4,Bilaspur(Cgh),0.782005193
495335,15,9,Bilaspur(Cgh),1.729046019
495442,7,6,Bilaspur(Cgh),0.846153154
495445,6,4,Korba,0.760886034
495446,6,4,Korba,0.762864911
495447,5,3,Korba,0.538677286
495449,6,4,Korba,0.650864908
495450,3,2,Korba,0.394337202
495452,10,8,Korba,1.328282005
495453,5,3,Korba,0.540562111
495454,5,3,Korba,0.455387365
495455,2,1,Korba,0.184638947
495550,10,8,Bilaspur(Cgh),1.495320481
495551,20,10,Bilaspur(Cgh),3.64753058
495552,7,6,Janjgir-Champa,0.871327454
495553,15,9,Janjgir-Champa,1.950089068
495554,7,6,Janjgir-Champa,0.904854435
495555,6,4,Bilaspur(Cgh),0.654352001
495556,15,9,Janjgir-Champa,1.927840412
495557,15,9,Janjgir-Champa,1.583131696
495559,20,10,Janjgir-Champa,2.17447748
495660,6,4,Korba,0.805590006
