pincode,city,state,Tier,ExtraPricing
560097,Bangalore,Karnataka,Tier1,-1
560098,Bangalore,Karnataka,Tier1,-1
560099,Bangalore,Karnataka,Tier1,-1
560100,Bangalore,Karnataka,Tier1,-1
560102,Bangalore,Karnataka,Tier1,-1
560103,Bangalore,Karnataka,Tier1,-1
560104,Bangalore,Karnataka,Tier1,-1
560105,Bangalore,Karnataka,Tier1,-1
560106,Bangalore,Karnataka,Tier1,-1
560300,Bangalore,Karnataka,Tier1,-1
560999,Bangalore,Karnataka,Tier1,-1
561101,Tumkur,Karnataka,Tier4,2
561201,Ramanagar,Karnataka,Tier4,2
561202,Tumkur,Karnataka,Tier4,2
561203,Dodbalapur,Karnataka,Tier4,2
561204,Dodbalapur,Karnataka,Tier4,2
561205,Chikkaballapur,Karnataka,Tier4,2
561206,Chikkaballapur,Karnataka,Tier4,2
561207,Chikkaballapur,Karnataka,Tier4,2
561208,Gauribidanur,Karnataka,Tier4,2
561209,Chikkaballapur,Karnataka,Tier4,2
561210,Chikkaballapur,Karnataka,Tier4,2
561211,Chikkaballapur,Karnataka,Tier4,2
561212,Chikkaballapur,Karnataka,Tier4,2
561213,Chikkaballapur,Karnataka,Tier4,2
561228,Kolar,Karnataka,Tier4,2
561229,Bangalore,Karnataka,Tier1,-1
562101,Chikkaballapur,Karnataka,Tier4,2
562102,Kolar,Karnataka,Tier4,2
562103,Chikkaballapur,Karnataka,Tier4,2
562104,Kolar,Karnataka,Tier4,2
562105,Chikkaballapur,Karnataka,Tier4,2
562106,Bangalore,Karnataka,Tier1,-1
562107,Bangalore,Karnataka,Tier1,-1
562108,Ramanagar,Karnataka,Tier4,2
562109,Bidadi,Karnataka,Tier4,2
562110,Bangalore,Karnataka,Tier1,-1
562111,Tumkur,Karnataka,Tier4,2
562112,Bidadi,Karnataka,Tier4,2
562114,Kolar,Karnataka,Tier4,2
562117,Ramanagar,Karnataka,Tier4,2
562119,Ramanagar,Karnataka,Tier4,2
562120,Ramanagar,Karnataka,Tier4,2
562121,Ramanagar,Karnataka,Tier4,2
562122,Kolar,Karnataka,Tier4,2
562123,Bangalore,Karnataka,Tier1,-1
562125,Bangalore,Karnataka,Tier1,-1
562126,Ramanagar,Karnataka,Tier4,2
562127,Bangalore,Karnataka,Tier1,-1
562128,Bangalore,Karnataka,Tier1,-1
562129,Tumkur,Karnataka,Tier4,2
562130,Bangalore,Karnataka,Tier1,-1
562131,Bangalore,Karnataka,Tier1,-1
562132,Bangalore,Karnataka,Tier1,-1
562135,Bangalore,Karnataka,Tier1,-1
562138,Ramanagar,Karnataka,Tier4,2
562149,Bangalore,Karnataka,Tier1,-1
562157,Bangalore,Karnataka,Tier1,-1
562158,Bangalore,Karnataka,Tier1,-1
562159,Bangalore,Karnataka,Tier1,-1
562160,Ramanagar,Karnataka,Tier4,2
562161,Ramanagar,Karnataka,Tier4,2
562162,Ramanagar,Karnataka,Tier4,2
563101,Kolar,Karnataka,Tier4,2
563102,Kolar,Karnataka,Tier4,2
563113,Kolar,Karnataka,Tier4,2
563114,Kolar,Karnataka,Tier4,2
563115,Kolar,Karnataka,Tier4,2
563116,Kolar,Karnataka,Tier4,2
563117,Kolar,Karnataka,Tier4,2
563118,Kolar,Karnataka,Tier4,2
563119,Kolar,Karnataka,Tier4,2
563120,Kolar,Karnataka,Tier4,2
563121,Kolar,Karnataka,Tier4,2
563122,Kolar,Karnataka,Tier4,2
563123,Chikkaballapur,Karnataka,Tier4,2
563124,Chikkaballapur,Karnataka,Tier4,2
563125,Kolar,Karnataka,Tier4,2
563126,Kolar,Karnataka,Tier4,2
563127,Kolar,Karnataka,Tier4,2
563128,Kolar,Karnataka,Tier4,2
563129,Kolar,Karnataka,Tier4,2
563130,Kolar,Karnataka,Tier4,2
563131,Kolar,Karnataka,Tier4,2
563132,Kolar,Karnataka,Tier4,2
563133,Kolar,Karnataka,Tier4,2
563134,Kolar,Karnataka,Tier4,2
563135,Kolar,Karnataka,Tier4,2
563136,Kolar,Karnataka,Tier4,2
563137,Kolar,Karnataka,Tier4,2
563138,Chikkaballapur,Karnataka,Tier4,2
563139,Kolar,Karnataka,Tier4,2
563146,Chikkaballapur,Karnataka,Tier4,2
563159,Chikkaballapur,Karnataka,Tier4,2
563160,Kolar,Karnataka,Tier4,2
563161,Kolar,Karnataka,Tier4,2
563162,Kolar,Karnataka,Tier4,2
565657,Bangalore,Karnataka,Tier1,-1
565658,Bangalore,Karnataka,Tier1,-1
570001,Mysore,Karnataka,Tier2,0
570002,Mysore,Karnataka,Tier2,0
570003,Mysore,Karnataka,Tier2,0
570004,Mysore,Karnataka,Tier2,0
570005,Mysore,Karnataka,Tier2,0
570006,Mysore,Karnataka,Tier2,0
570007,Mysore,Karnataka,Tier2,0
570008,Mysore,Karnataka,Tier2,0
570009,Mysore,Karnataka,Tier2,0
570010,Mysore,Karnataka,Tier2,0
570011,Mysore,Karnataka,Tier2,0
570012,Mysore,Karnataka,Tier2,0
570013,Mysore,Karnataka,Tier2,0
570014,Mysore,Karnataka,Tier2,0
570015,Mysore,Karnataka,Tier2,0
570016,Mysore,Karnataka,Tier2,0
570017,Mysore,Karnataka,Tier2,0
570018,Mysore,Karnataka,Tier2,0
570019,Mysore,Karnataka,Tier2,0
570020,Mysore,Karnataka,Tier2,0
570021,Mysore,Karnataka,Tier2,0
570022,Mysore,Karnataka,Tier2,0
570023,Mysore,Karnataka,Tier2,0
570024,Mysore,Karnataka,Tier2,0
570025,Mysore,Karnataka,Tier2,0
570026,Mysore,Karnataka,Tier2,0
570027,Mysore,Karnataka,Tier2,0
570028,Mysore,Karnataka,Tier2,0
571101,Chamrajnagar,Karnataka,Tier4,2
571102,Chamrajnagar,Karnataka,Tier4,2
571103,Chamrajnagar,Karnataka,Tier4,2
571104,Chamrajnagar,Karnataka,Tier4,2
571105,Chamrajnagar,Karnataka,Tier4,2
571107,Chamrajnagar,Karnataka,Tier4,2
571108,Chamrajnagar,Karnataka,Tier4,2
571109,Chamrajnagar,Karnataka,Tier4,2
571110,Chamrajnagar,Karnataka,Tier4,2
571111,Chamrajnagar,Karnataka,Tier4,2
571114,Chamrajnagar,Karnataka,Tier4,2
571115,Chamrajnagar,Karnataka,Tier4,2
571116,Chamrajnagar,Karnataka,Tier4,2
571117,Chamrajnagar,Karnataka,Tier4,2
571118,Chamrajnagar,Karnataka,Tier4,2
571119,Chamrajnagar,Karnataka,Tier4,2
571120,Chamrajnagar,Karnataka,Tier4,2
571121,Chamrajnagar,Karnataka,Tier4,2
571122,Chamrajnagar,Karnataka,Tier4,2
571123,Chamrajnagar,Karnataka,Tier4,2
571124,Chamrajnagar,Karnataka,Tier4,2
571125,Chamrajnagar,Karnataka,Tier4,2
571126,Chamrajnagar,Karnataka,Tier4,2
571127,Chamrajnagar,Karnataka,Tier4,2
571128,Chamrajnagar,Karnataka,Tier4,2
571129,Chamrajnagar,Karnataka,Tier4,2
571130,Mysore,Karnataka,Tier2,0
571134,Chamrajnagar,Karnataka,Tier4,2
571156,Nanjangud,Karnataka,Tier4,2
571186,Mysore,Karnataka,Tier2,0
571187,Chamrajnagar,Karnataka,Tier4,2
571189,Chamrajnagar,Karnataka,Tier4,2
571201,Tumkur,Karnataka,Tier4,2
571211,Kodagu,Karnataka,Tier4,2
571212,Kodagu,Karnataka,Tier4,2
571213,Kodagu,Karnataka,Tier4,2
571214,Kodagu,Karnataka,Tier4,2
571215,Kodagu,Karnataka,Tier4,2
571216,Kodagu,Karnataka,Tier4,2
571217,Kodagu,Karnataka,Tier4,2
571218,Tumkur,Karnataka,Tier4,2
571219,Kodagu,Karnataka,Tier4,2
571231,Kodagu,Karnataka,Tier4,2
571232,Kodagu,Karnataka,Tier4,2
571234,Kodagu,Karnataka,Tier4,2
571235,Kodagu,Karnataka,Tier4,2
571236,Tumkur,Karnataka,Tier4,2
571237,Kodagu,Karnataka,Tier4,2
571247,Kodagu,Karnataka,Tier4,2
571248,Kodagu,Karnataka,Tier4,2
571249,Kodagu,Karnataka,Tier4,2
571250,Kodagu,Karnataka,Tier4,2
571251,Kodagu,Karnataka,Tier4,2
571252,Kodagu,Karnataka,Tier4,2
571253,Kodagu,Karnataka,Tier4,2
571254,Kodagu,Karnataka,Tier4,2
571301,Mysore,Karnataka,Tier2,0
571302,Mysore,Karnataka,Tier2,0
571304,Chamrajnagar,Karnataka,Tier4,2
571311,Chamrajnagar,Karnataka,Tier4,2
571312,Chamrajnagar,Karnataka,Tier4,2
571313,Chamrajnagar,Karnataka,Tier4,2
571314,Chamrajnagar,Karnataka,Tier4,2
571315,Chamrajnagar,Karnataka,Tier4,2
571316,Chamrajnagar,Karnataka,Tier4,2
571325,Mysore,Karnataka,Tier2,0
571342,Chamrajnagar,Karnataka,Tier4,2
571401,Mandya,Karnataka,Tier4,2
571402,Mandya,Karnataka,Tier4,2
571403,Mandya,Karnataka,Tier4,2
571404,Mandya,Karnataka,Tier4,2
571405,Mandya,Karnataka,Tier4,2
571415,Mandya,Karnataka,Tier4,2
571416,Mandya,Karnataka,Tier4,2
571417,Mandya,Karnataka,Tier4,2
571418,Chamrajnagar,Karnataka,Tier4,2
571419,Mandya,Karnataka,Tier4,2
571421,Mandya,Karnataka,Tier4,2
571422,Mandya,Karnataka,Tier4,2
571423,Mandya,Karnataka,Tier4,2
571424,Mandya,Karnataka,Tier4,2
571425,Mandya,Karnataka,Tier4,2
571426,Mandya,Karnataka,Tier4,2
571427,Mandya,Karnataka,Tier4,2
571428,Mandya,Karnataka,Tier4,2
571429,Mandya,Karnataka,Tier4,2
571430,Mandya,Karnataka,Tier4,2
571431,Mandya,Karnataka,Tier4,2
571432,Mandya,Karnataka,Tier4,2
571433,Mandya,Karnataka,Tier4,2
571434,Mandya,Karnataka,Tier4,2
571435,Mandya,Karnataka,Tier4,2
571436,Mandya,Karnataka,Tier4,2
571437,Mandya,Karnataka,Tier4,2
571438,Mandya,Karnataka,Tier4,2
571439,Chamrajnagar,Karnataka,Tier4,2
571440,Mandya,Karnataka,Tier4,2
571441,Chamrajnagar,Karnataka,Tier4,2
571442,Chamrajnagar,Karnataka,Tier4,2
571443,Chamrajnagar,Karnataka,Tier4,2
571444,Chamrajnagar,Karnataka,Tier4,2
571445,Mandya,Karnataka,Tier4,2
571446,Mandya,Karnataka,Tier4,2
571448,Mandya,Karnataka,Tier4,2
571450,Mandya,Karnataka,Tier4,2
571455,Mandya,Karnataka,Tier4,2
571457,Chamrajnagar,Karnataka,Tier4,2
571463,Mandya,Karnataka,Tier4,2
571490,Chamrajnagar,Karnataka,Tier4,2
571501,Chamrajnagar,Karnataka,Tier4,2
571511,Chamrajnagar,Karnataka,Tier4,2
571601,Chamrajnagar,Karnataka,Tier4,2
571602,Mandya,Karnataka,Tier4,2
571603,Chamrajnagar,Karnataka,Tier4,2
571604,Chamrajnagar,Karnataka,Tier4,2
571605,Mandya,Karnataka,Tier4,2
571606,Mandya,Karnataka,Tier4,2
571607,Mandya,Karnataka,Tier4,2
571608,Chamrajnagar,Karnataka,Tier4,2
571610,Chamrajnagar,Karnataka,Tier4,2
571617,Chamrajnagar,Karnataka,Tier4,2
571802,Mandya,Karnataka,Tier4,2
571807,Mandya,Karnataka,Tier4,2
571810,Mandya,Karnataka,Tier4,2
571811,Mandya,Karnataka,Tier4,2
571812,Mandya,Karnataka,Tier4,2
572101,Tumkur,Karnataka,Tier4,2
572102,Tumkur,Karnataka,Tier4,2
572103,Tumkur,Karnataka,Tier4,2
572104,Tumkur,Karnataka,Tier4,2
572105,Tumkur,Karnataka,Tier4,2
572106,Tumkur,Karnataka,Tier4,2
572107,Tumkur,Karnataka,Tier4,2
572108,Tumkur,Karnataka,Tier4,2
572111,Tumkur,Karnataka,Tier4,2
572112,Tumkur,Karnataka,Tier4,2
572113,Tumkur,Karnataka,Tier4,2
572114,Tumkur,Karnataka,Tier4,2
572115,Tumkur,Karnataka,Tier4,2
572116,Tumkur,Karnataka,Tier4,2
572117,Tumkur,Karnataka,Tier4,2
572118,Tumkur,Karnataka,Tier4,2
572119,Tumkur,Karnataka,Tier4,2
572120,Tumkur,Karnataka,Tier4,2
572121,Tumkur,Karnataka,Tier4,2
572122,Tumkur,Karnataka,Tier4,2
572123,Tumkur,Karnataka,Tier4,2
572124,Tumkur,Karnataka,Tier4,2
572125,Tumkur,Karnataka,Tier4,2
572126,Tumkur,Karnataka,Tier4,2
572127,Tumkur,Karnataka,Tier4,2
572128,Tumkur,Karnataka,Tier4,2
572129,Tumkur,Karnataka,Tier4,2
572130,Tumkur,Karnataka,Tier4,2
572132,Tumkur,Karnataka,Tier4,2
572133,Tumkur,Karnataka,Tier4,2
572134,Tumkur,Karnataka,Tier4,2
572135,Tumkur,Karnataka,Tier4,2
572136,Tumkur,Karnataka,Tier4,2
572137,Tumkur,Karnataka,Tier4,2
572138,Tumkur,Karnataka,Tier4,2
572139,Tumkur,Karnataka,Tier4,2
572140,Tumkur,Karnataka,Tier4,2
572141,Tumkur,Karnataka,Tier4,2
572142,Tumkur,Karnataka,Tier4,2
572143,Davanagere,Karnataka,Tier4,2
572168,Tumkur,Karnataka,Tier4,2
572175,Tumkur,Karnataka,Tier4,2
572201,Tumkur,Karnataka,Tier4,2
572202,Tumkur,Karnataka,Tier4,2
572211,Tumkur,Karnataka,Tier4,2
572212,Tumkur,Karnataka,Tier4,2
572213,Tumkur,Karnataka,Tier4,2
572214,Tumkur,Karnataka,Tier4,2
572215,Tumkur,Karnataka,Tier4,2
572216,Tumkur,Karnataka,Tier4,2
572217,Tumkur,Karnataka,Tier4,2
572218,Tumkur,Karnataka,Tier4,2
572219,Tumkur,Karnataka,Tier4,2
572220,Tumkur,Karnataka,Tier4,2
572221,Tumkur,Karnataka,Tier4,2
572222,Tumkur,Karnataka,Tier4,2
572223,Tumkur,Karnataka,Tier4,2
572224,Tumkur,Karnataka,Tier4,2
572225,Tumkur,Karnataka,Tier4,2
572226,Tumkur,Karnataka,Tier4,2
572227,Tumkur,Karnataka,Tier4,2
572228,Tumkur,Karnataka,Tier4,2
573101,Hassan,Karnataka,Tier4,2
573102,Hassan,Karnataka,Tier4,2
573103,Hassan,Karnataka,Tier4,2
573111,Hassan,Karnataka,Tier4,2
573112,Hassan,Karnataka,Tier4,2
573113,Hassan,Karnataka,Tier4,2
573114,Bangalore,Karnataka,Tier1,-1
573115,Hassan,Karnataka,Tier4,2
573116,Hassan,Karnataka,Tier4,2
573117,Hassan,Karnataka,Tier4,2
573118,Hassan,Karnataka,Tier4,2
573119,Hassan,Karnataka,Tier4,2
573120,Hassan,Karnataka,Tier4,2
573121,Hassan,Karnataka,Tier4,2
573122,Hassan,Karnataka,Tier4,2
573123,Hassan,Karnataka,Tier4,2
573124,Hassan,Karnataka,Tier4,2
573125,Hassan,Karnataka,Tier4,2
573126,Hassan,Karnataka,Tier4,2
573127,Hassan,Karnataka,Tier4,2
573128,Hassan,Karnataka,Tier4,2
573129,Hassan,Karnataka,Tier4,2
573130,Hassan,Karnataka,Tier4,2
573131,Hassan,Karnataka,Tier4,2
573133,Hassan,Karnataka,Tier4,2
573134,Hassan,Karnataka,Tier4,2
573135,Hassan,Karnataka,Tier4,2
573136,Hassan,Karnataka,Tier4,2
573137,Hassan,Karnataka,Tier4,2
573141,Hassan,Karnataka,Tier4,2
573142,Hassan,Karnataka,Tier4,2
573144,Hassan,Karnataka,Tier4,2
573150,Hassan,Karnataka,Tier4,2
573162,Hassan,Karnataka,Tier4,2
573164,Hassan,Karnataka,Tier4,2
573165,Hassan,Karnataka,Tier4,2
573201,Hassan,Karnataka,Tier4,2
573202,Hassan,Karnataka,Tier4,2
573210,Hassan,Karnataka,Tier4,2
573211,Hassan,Karnataka,Tier4,2
573212,Hassan,Karnataka,Tier4,2
573213,Hassan,Karnataka,Tier4,2
573214,Hassan,Karnataka,Tier4,2
573215,Hassan,Karnataka,Tier4,2
573216,Hassan,Karnataka,Tier4,2
573217,Hassan,Karnataka,Tier4,2
573218,Hassan,Karnataka,Tier4,2
573219,Hassan,Karnataka,Tier4,2
573220,Hassan,Karnataka,Tier4,2
573225,Hassan,Karnataka,Tier4,2
574101,Udupi,Karnataka,Tier4,2
574102,Udupi,Karnataka,Tier4,2
574103,Udupi,Karnataka,Tier4,2
574104,Udupi,Karnataka,Tier4,2
574105,Udupi,Karnataka,Tier4,2
574106,Udupi,Karnataka,Tier4,2
574107,Udupi,Karnataka,Tier4,2
574108,Udupi,Karnataka,Tier4,2
574109,Udupi,Karnataka,Tier4,2
574110,Udupi,Karnataka,Tier4,2
574111,Udupi,Karnataka,Tier4,2
574112,Udupi,Karnataka,Tier4,2
574113,Udupi,Karnataka,Tier4,2
574114,Udupi,Karnataka,Tier4,2
574115,Udupi,Karnataka,Tier4,2
574116,Udupi,Karnataka,Tier4,2
574117,Udupi,Karnataka,Tier4,2
574118,Udupi,Karnataka,Tier4,2
574119,Udupi,Karnataka,Tier4,2
574122,Udupi,Karnataka,Tier4,2
574129,Udupi,Karnataka,Tier4,2
574141,Udupi,Karnataka,Tier4,2
574142,Udupi,Karnataka,Tier4,2
574143,Udupi,Karnataka,Tier4,2
574144,Udupi,Karnataka,Tier4,2
574145,Udupi,Karnataka,Tier4,2
574146,Udupi,Karnataka,Tier4,2
574148,Udupi,Karnataka,Tier4,2
574150,Udupi,Karnataka,Tier4,2
574151,Udupi,Karnataka,Tier4,2
574153,Udupi,Karnataka,Tier4,2
574154,Udupi,Karnataka,Tier4,2
574160,Mangalore,Karnataka,Tier2,0
574161,Udupi,Karnataka,Tier4,2
574173,Dakshina Kannada,Karnataka,Tier4,2
574194,Udupi,Karnataka,Tier4,2
574197,Udupi,Karnataka,Tier4,2
574198,Udupi,Karnataka,Tier4,2
574199,Udupi,Karnataka,Tier4,2
574201,Udupi,Karnataka,Tier4,2
574202,Udupi,Karnataka,Tier4,2
574203,Udupi,Karnataka,Tier4,2
574210,Udupi,Karnataka,Tier4,2
574211,Udupi,Karnataka,Tier4,2
574212,Udupi,Karnataka,Tier4,2
574213,Udupi,Karnataka,Tier4,2
574214,Udupi,Karnataka,Tier4,2
574216,Udupi,Karnataka,Tier4,2
574217,Udupi,Karnataka,Tier4,2
574218,Udupi,Karnataka,Tier4,2
574219,Udupi,Karnataka,Tier4,2
574220,Udupi,Karnataka,Tier4,2
574221,Udupi,Karnataka,Tier4,2
574222,Udupi,Karnataka,Tier4,2
574223,Udupi,Karnataka,Tier4,2
574224,Udupi,Karnataka,Tier4,2
574225,Udupi,Karnataka,Tier4,2
574226,Udupi,Karnataka,Tier4,2
574227,Udupi,Karnataka,Tier4,2
574228,Udupi,Karnataka,Tier4,2
574229,Udupi,Karnataka,Tier4,2
574230,Udupi,Karnataka,Tier4,2
574231,Udupi,Karnataka,Tier4,2
574232,Udupi,Karnataka,Tier4,2
574233,Udupi,Karnataka,Tier4,2
574234,Udupi,Karnataka,Tier4,2
574235,Udupi,Karnataka,Tier4,2
574236,Udupi,Karnataka,Tier4,2
574237,Udupi,Karnataka,Tier4,2
574238,Udupi,Karnataka,Tier4,2
574239,Udupi,Karnataka,Tier4,2
574240,Udupi,Karnataka,Tier4,2
574241,Udupi,Karnataka,Tier4,2
574242,Udupi,Karnataka,Tier4,2
574243,Udupi,Karnataka,Tier4,2
574244,Udupi,Karnataka,Tier4,2
574248,Udupi,Karnataka,Tier4,2
574253,Udupi,Karnataka,Tier4,2
574259,Udupi,Karnataka,Tier4,2
574260,Udupi,Karnataka,Tier4,2
574265,Udupi,Karnataka,Tier4,2
574267,Udupi,Karnataka,Tier4,2
574279,Udupi,Karnataka,Tier4,2
574285,Udupi,Karnataka,Tier4,2
574313,Udupi,Karnataka,Tier4,2
574314,Udupi,Karnataka,Tier4,2
574323,Udupi,Karnataka,Tier4,2
574324,Udupi,Karnataka,Tier4,2
574325,Udupi,Karnataka,Tier4,2
574326,Udupi,Karnataka,Tier4,2
574327,Udupi,Karnataka,Tier4,2
574328,Udupi,Karnataka,Tier4,2
574509,Udupi,Karnataka,Tier4,2
575001,Mangalore,Karnataka,Tier2,0
575002,Mangalore,Karnataka,Tier2,0
575003,Mangalore,Karnataka,Tier2,0
575004,Mangalore,Karnataka,Tier2,0
575005,Mangalore,Karnataka,Tier2,0
575006,Mangalore,Karnataka,Tier2,0
575007,Mangalore,Karnataka,Tier2,0
575008,Mangalore,Karnataka,Tier2,0
575009,Mangalore,Karnataka,Tier2,0
575010,Mangalore,Karnataka,Tier2,0
575011,Mangalore,Karnataka,Tier2,0
575012,Mangalore,Karnataka,Tier2,0
575013,Mangalore,Karnataka,Tier2,0
575014,Mangalore,Karnataka,Tier2,0
575015,Mangalore,Karnataka,Tier2,0
575016,Mangalore,Karnataka,Tier2,0
575017,Mangalore,Karnataka,Tier2,0
575018,Mangalore,Karnataka,Tier2,0
575019,Mangalore,Karnataka,Tier2,0
575020,Mangalore,Karnataka,Tier2,0
575021,Mangalore,Karnataka,Tier2,0
575022,Mangalore,Karnataka,Tier2,0
575023,Mangalore,Karnataka,Tier2,0
575025,Mangalore,Karnataka,Tier2,0
575026,Mangalore,Karnataka,Tier2,0
575028,Mangalore,Karnataka,Tier2,0
575029,Mangalore,Karnataka,Tier2,0
575030,Mangalore,Karnataka,Tier2,0
576001,Manipal,Karnataka,Tier3,2
576101,Manipal,Karnataka,Tier3,2
576102,Manipal,Karnataka,Tier3,2
576103,Manipal,Karnataka,Tier3,2
576104,Manipal,Karnataka,Tier3,2
576105,Manipal,Karnataka,Tier3,2
576106,Udupi,Karnataka,Tier4,2
576107,Udupi,Karnataka,Tier4,2
576108,Udupi,Karnataka,Tier4,2
576111,Udupi,Karnataka,Tier4,2
576112,Udupi,Karnataka,Tier4,2
576113,Udupi,Karnataka,Tier4,2
576114,Udupi,Karnataka,Tier4,2
576115,Udupi,Karnataka,Tier4,2
576117,Udupi,Karnataka,Tier4,2
576119,Udupi,Karnataka,Tier4,2
576120,Udupi,Karnataka,Tier4,2
576121,Udupi,Karnataka,Tier4,2
576122,Udupi,Karnataka,Tier4,2
576124,Udupi,Karnataka,Tier4,2
576125,Udupi,Karnataka,Tier4,2
576201,Udupi,Karnataka,Tier4,2
576210,Udupi,Karnataka,Tier4,2
576211,Udupi,Karnataka,Tier4,2
576212,Udupi,Karnataka,Tier4,2
576213,Udupi,Karnataka,Tier4,2
576214,Udupi,Karnataka,Tier4,2
576215,Udupi,Karnataka,Tier4,2
576216,Udupi,Karnataka,Tier4,2
576217,Udupi,Karnataka,Tier4,2
576218,Udupi,Karnataka,Tier4,2
576219,Udupi,Karnataka,Tier4,2
576220,Udupi,Karnataka,Tier4,2
576221,Udupi,Karnataka,Tier4,2
576222,Udupi,Karnataka,Tier4,2
576223,Udupi,Karnataka,Tier4,2
576224,Udupi,Karnataka,Tier4,2
576225,Udupi,Karnataka,Tier4,2
576226,Udupi,Karnataka,Tier4,2
576227,Udupi,Karnataka,Tier4,2
576228,Udupi,Karnataka,Tier4,2
576229,Udupi,Karnataka,Tier4,2
576230,Udupi,Karnataka,Tier4,2
576231,Udupi,Karnataka,Tier4,2
576232,Udupi,Karnataka,Tier4,2
576233,Udupi,Karnataka,Tier4,2
576234,Udupi,Karnataka,Tier4,2
576235,Udupi,Karnataka,Tier4,2
576247,Udupi,Karnataka,Tier4,2
576257,Udupi,Karnataka,Tier4,2
576282,Udupi,Karnataka,Tier4,2
576283,Udupi,Karnataka,Tier4,2
577001,Davanagere,Karnataka,Tier4,2
577002,Davanagere,Karnataka,Tier4,2
577003,Davanagere,Karnataka,Tier4,2
577004,Davanagere,Karnataka,Tier4,2
577005,Davanagere,Karnataka,Tier4,2
577006,Davanagere,Karnataka,Tier4,2
577101,Bijapur,Karnataka,Tier4,2
577102,Bijapur,Karnataka,Tier4,2
577111,Chickmagalur,Karnataka,Tier4,2
577112,Chickmagalur,Karnataka,Tier4,2
577113,Chickmagalur,Karnataka,Tier4,2
577114,Chickmagalur,Karnataka,Tier4,2
577115,Chickmagalur,Karnataka,Tier4,2
577116,Chickmagalur,Karnataka,Tier4,2
577117,Chickmagalur,Karnataka,Tier4,2
577118,Chickmagalur,Karnataka,Tier4,2
577120,Chickmagalur,Karnataka,Tier4,2
577121,Chickmagalur,Karnataka,Tier4,2
577122,Chickmagalur,Karnataka,Tier4,2
577123,Chickmagalur,Karnataka,Tier4,2
577124,Chickmagalur,Karnataka,Tier4,2
577125,Chickmagalur,Karnataka,Tier4,2
577126,Chickmagalur,Karnataka,Tier4,2
577127,Chickmagalur,Karnataka,Tier4,2
577128,Chickmagalur,Karnataka,Tier4,2
577129,Chickmagalur,Karnataka,Tier4,2
577130,Chickmagalur,Karnataka,Tier4,2
577131,Chickmagalur,Karnataka,Tier4,2
577132,Chickmagalur,Karnataka,Tier4,2
577133,Chickmagalur,Karnataka,Tier4,2
577134,Chickmagalur,Karnataka,Tier4,2
577135,Chickmagalur,Karnataka,Tier4,2
577136,Chickmagalur,Karnataka,Tier4,2
577137,Chickmagalur,Karnataka,Tier4,2
577138,Chickmagalur,Karnataka,Tier4,2
577139,Chickmagalur,Karnataka,Tier4,2
577140,Chickmagalur,Karnataka,Tier4,2
577142,Chickmagalur,Karnataka,Tier4,2
577144,Chickmagalur,Karnataka,Tier4,2
577145,Chickmagalur,Karnataka,Tier4,2
577146,Chickmagalur,Karnataka,Tier4,2
577160,Chickmagalur,Karnataka,Tier4,2
577168,Chickmagalur,Karnataka,Tier4,2
577175,Chickmagalur,Karnataka,Tier4,2
577179,Chickmagalur,Karnataka,Tier4,2
577180,Chickmagalur,Karnataka,Tier4,2
577181,Chickmagalur,Karnataka,Tier4,2
577182,Chickmagalur,Karnataka,Tier4,2
577201,Shimoga,Karnataka,Tier4,2
577202,Shimoga,Karnataka,Tier4,2
577203,Shimoga,Karnataka,Tier4,2
577204,Shimoga,Karnataka,Tier4,2
577205,Shimoga,Karnataka,Tier4,2
577211,Shimoga,Karnataka,Tier4,2
577213,Davanagere,Karnataka,Tier4,2
577214,Davanagere,Karnataka,Tier4,2
577215,Davanagere,Karnataka,Tier4,2
577216,Davanagere,Karnataka,Tier4,2
577217,Davanagere,Karnataka,Tier4,2
577218,Davanagere,Karnataka,Tier4,2
577219,Davanagere,Karnataka,Tier4,2
577220,Davanagere,Karnataka,Tier4,2
577221,Davanagere,Karnataka,Tier4,2
577222,Davanagere,Karnataka,Tier4,2
577223,Davanagere,Karnataka,Tier4,2
577224,Davanagere,Karnataka,Tier4,2
577225,Davanagere,Karnataka,Tier4,2
577226,Davanagere,Karnataka,Tier4,2
577227,Davanagere,Karnataka,Tier4,2
577228,Davanagere,Karnataka,Tier4,2
577229,Davanagere,Karnataka,Tier4,2
577230,Davanagere,Karnataka,Tier4,2
577231,Davanagere,Karnataka,Tier4,2
577232,Davanagere,Karnataka,Tier4,2
577233,Davanagere,Karnataka,Tier4,2
577243,Davanagere,Karnataka,Tier4,2
577245,Davanagere,Karnataka,Tier4,2
577301,Bhadravathi,Karnataka,Tier4,2
577302,Bhadravathi,Karnataka,Tier4,2
577401,Bhadravathi,Karnataka,Tier4,2
577411,Bhadravathi,Karnataka,Tier4,2
577412,Bhadravathi,Karnataka,Tier4,2
577413,Bhadravathi,Karnataka,Tier4,2
577414,Bhadravathi,Karnataka,Tier4,2
577415,Bhadravathi,Karnataka,Tier4,2
577416,Bhadravathi,Karnataka,Tier4,2
577417,Bhadravathi,Karnataka,Tier4,2
577418,Bhadravathi,Karnataka,Tier4,2
577419,Bhadravathi,Karnataka,Tier4,2
577421,Bhadravathi,Karnataka,Tier4,2
577422,Bhadravathi,Karnataka,Tier4,2
577423,Bhadravathi,Karnataka,Tier4,2
577424,Bhadravathi,Karnataka,Tier4,2
577425,Bhadravathi,Karnataka,Tier4,2
